origin,season,color_name,size,adventurous,application,print,nivel,grupo
MAINSTREAM,7,pink,XS,three,freetime,smooth,2,camiseta
MAINSTREAM,7,pink,XXL,three,freetime,smooth,2,camiseta
MAINSTREAM,8,aubergine,L,three,freetime,smooth,2,camiseta
MAINSTREAM,8,aubergine,M,three,freetime,smooth,2,camiseta
MAINSTREAM,8,aubergine,S,three,freetime,smooth,2,camiseta
MAINSTREAM,8,aubergine,XL,three,freetime,smooth,2,camiseta
MAINSTREAM,8,aubergine,XS,three,freetime,smooth,2,camiseta
MAINSTREAM,8,aubergine,XXL,three,freetime,smooth,2,camiseta
MAINSTREAM,8,blue,L,three,freetime,smooth,2,camiseta
MAINSTREAM,8,blue,M,three,freetime,smooth,2,camiseta
MAINSTREAM,8,blue,S,three,freetime,smooth,2,camiseta
MAINSTREAM,8,blue,XL,three,freetime,smooth,2,camiseta
MAINSTREAM,8,blue,XS,three,freetime,smooth,2,camiseta
MAINSTREAM,8,blue,XXL,three,freetime,smooth,2,camiseta
MAINSTREAM,8,khaki,L,three,freetime,smooth,2,camiseta
MAINSTREAM,8,khaki,M,three,freetime,smooth,2,camiseta
MAINSTREAM,8,khaki,S,three,freetime,smooth,2,camiseta
MAINSTREAM,8,khaki,XL,three,freetime,smooth,2,camiseta
MAINSTREAM,8,khaki,XS,three,freetime,smooth,2,camiseta
MAINSTREAM,8,khaki,XXL,three,freetime,smooth,2,camiseta
MAINSTREAM,7,blue_dark,L,three,freetime,vertical_stripes,2,camiseta
MAINSTREAM,7,blue_dark,M,three,freetime,vertical_stripes,2,camiseta
MAINSTREAM,7,blue_dark,S,three,freetime,vertical_stripes,2,camiseta
MAINSTREAM,7,blue_dark,XL,three,freetime,vertical_stripes,2,camiseta
MAINSTREAM,7,blue_dark,XS,three,freetime,vertical_stripes,2,camiseta
MAINSTREAM,7,blue_dark,XXL,three,freetime,vertical_stripes,2,camiseta
MAINSTREAM,7,coral,L,three,freetime,vertical_stripes,2,camiseta
MAINSTREAM,7,coral,M,three,freetime,vertical_stripes,2,camiseta
MAINSTREAM,7,coral,S,three,freetime,vertical_stripes,2,camiseta
MAINSTREAM,7,coral,XL,three,freetime,vertical_stripes,2,camiseta
MAINSTREAM,7,coral,XS,three,freetime,vertical_stripes,2,camiseta
MAINSTREAM,7,coral,XXL,three,freetime,vertical_stripes,2,camiseta
MAINSTREAM,7,green,L,three,freetime,vertical_stripes,2,camiseta
MAINSTREAM,7,green,M,three,freetime,vertical_stripes,2,camiseta
MAINSTREAM,7,green,S,three,freetime,vertical_stripes,2,camiseta
MAINSTREAM,7,green,XL,three,freetime,vertical_stripes,2,camiseta
MAINSTREAM,7,green,XS,three,freetime,vertical_stripes,2,camiseta
MAINSTREAM,7,green,XXL,three,freetime,vertical_stripes,2,camiseta
MAINSTREAM,7,black,L,one,freetime,smooth,2,camiseta
MAINSTREAM,7,black,M,one,freetime,smooth,2,camiseta
MAINSTREAM,7,black,S,one,freetime,smooth,2,camiseta
MAINSTREAM,7,black,XL,one,freetime,smooth,2,camiseta
MAINSTREAM,7,black,XS,one,freetime,smooth,2,camiseta
MAINSTREAM,7,black,XXL,one,freetime,smooth,2,camiseta
MAINSTREAM,7,pink,L,one,freetime,smooth,2,camiseta
MAINSTREAM,7,pink,M,one,freetime,smooth,2,camiseta
MAINSTREAM,7,pink,S,one,freetime,smooth,2,camiseta
MAINSTREAM,7,pink,XL,one,freetime,smooth,2,camiseta
MAINSTREAM,7,pink,XS,one,freetime,smooth,2,camiseta
MAINSTREAM,7,pink,XXL,one,freetime,smooth,2,camiseta
MAINSTREAM,7,white,L,one,freetime,smooth,2,camiseta
MAINSTREAM,7,white,M,one,freetime,smooth,2,camiseta
MAINSTREAM,7,white,S,one,freetime,smooth,2,camiseta
MAINSTREAM,7,white,XL,one,freetime,smooth,2,camiseta
MAINSTREAM,7,white,XS,one,freetime,smooth,2,camiseta
MAINSTREAM,7,white,XXL,one,freetime,smooth,2,camiseta
PREMIUM,7,garnet,L,three,freetime,smooth,2,camiseta
PREMIUM,7,garnet,M,three,freetime,smooth,2,camiseta
PREMIUM,7,garnet,S,three,freetime,smooth,2,camiseta
PREMIUM,7,garnet,XL,three,freetime,smooth,2,camiseta
PREMIUM,7,garnet,XS,three,freetime,smooth,2,camiseta
PREMIUM,7,ecru,L,three,freetime,smooth,2,camiseta
PREMIUM,7,ecru,M,three,freetime,smooth,2,camiseta
PREMIUM,7,ecru,S,three,freetime,smooth,2,camiseta
PREMIUM,7,ecru,XL,three,freetime,smooth,2,camiseta
PREMIUM,7,ecru,XS,three,freetime,smooth,2,camiseta
PREMIUM,7,white,L,four,freetime,vertical_stripes,2,camiseta
PREMIUM,7,white,M,four,freetime,vertical_stripes,2,camiseta
PREMIUM,7,white,S,four,freetime,vertical_stripes,2,camiseta
PREMIUM,7,white,XL,four,freetime,vertical_stripes,2,camiseta
PREMIUM,7,white,XS,four,freetime,vertical_stripes,2,camiseta
NO_MAINSTREAM,7,black,L,three,freetime,smooth,2,camiseta
NO_MAINSTREAM,7,black,M,three,freetime,smooth,2,camiseta
NO_MAINSTREAM,7,black,S,three,freetime,smooth,2,camiseta
NO_MAINSTREAM,7,black,XL,three,freetime,smooth,2,camiseta
NO_MAINSTREAM,7,black,XS,three,freetime,smooth,2,camiseta
NO_MAINSTREAM,7,blue_light,L,three,freetime,smooth,2,camiseta
NO_MAINSTREAM,7,blue_light,M,three,freetime,smooth,2,camiseta
NO_MAINSTREAM,7,blue_light,S,three,freetime,smooth,2,camiseta
NO_MAINSTREAM,7,blue_light,XL,three,freetime,smooth,2,camiseta
NO_MAINSTREAM,7,blue_light,XS,three,freetime,smooth,2,camiseta
PREMIUM,7,blue_dark,L,three,freetime,horizontal_stripes,2,camiseta
PREMIUM,7,blue_dark,M,three,freetime,horizontal_stripes,2,camiseta
PREMIUM,7,blue_dark,S,three,freetime,horizontal_stripes,2,camiseta
PREMIUM,7,blue_dark,XL,three,freetime,horizontal_stripes,2,camiseta
PREMIUM,7,blue_dark,XS,three,freetime,horizontal_stripes,2,camiseta
PREMIUM,7,blue_turquoise,L,three,freetime,horizontal_stripes,2,camiseta
PREMIUM,7,blue_turquoise,M,three,freetime,horizontal_stripes,2,camiseta
PREMIUM,7,blue_turquoise,S,three,freetime,horizontal_stripes,2,camiseta
PREMIUM,7,blue_turquoise,XL,three,freetime,horizontal_stripes,2,camiseta
PREMIUM,7,blue_turquoise,XS,three,freetime,horizontal_stripes,2,camiseta
PREMIUM,7,white,L,three,freetime,smooth,2,camiseta
PREMIUM,7,white,M,three,freetime,smooth,2,camiseta
PREMIUM,7,white,S,three,freetime,smooth,2,camiseta
PREMIUM,7,white,XL,three,freetime,smooth,2,camiseta
PREMIUM,7,white,XS,three,freetime,smooth,2,camiseta
MAINSTREAM,7,white,L,three,freetime,smooth,2,camiseta
MAINSTREAM,7,white,M,three,freetime,smooth,2,camiseta
MAINSTREAM,7,white,S,three,freetime,smooth,2,camiseta
MAINSTREAM,7,white,XL,three,freetime,smooth,2,camiseta
MAINSTREAM,7,black,L,three,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,7,black,M,three,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,7,black,S,three,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,7,black,XL,three,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,7,black,XS,three,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,7,black,XXL,three,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,7,blue,L,three,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,7,blue,M,three,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,7,blue,S,three,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,7,blue,XL,three,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,7,blue,XS,three,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,7,blue,XXL,three,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,7,yellow,L,three,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,7,yellow,M,three,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,7,yellow,S,three,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,7,yellow,XL,three,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,7,yellow,XS,three,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,7,yellow,XXL,three,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,7,white,L,three,freetime,floral,2,camiseta
MAINSTREAM,7,white,M,three,freetime,floral,2,camiseta
MAINSTREAM,7,white,S,three,freetime,floral,2,camiseta
MAINSTREAM,7,white,XL,three,freetime,floral,2,camiseta
MAINSTREAM,7,white,XS,three,freetime,floral,2,camiseta
MAINSTREAM,7,white,XXL,three,freetime,floral,2,camiseta
MAINSTREAM,7,ecru,L,three,freetime,smooth,2,camiseta
MAINSTREAM,7,ecru,M,three,freetime,smooth,2,camiseta
MAINSTREAM,7,ecru,S,three,freetime,smooth,2,camiseta
MAINSTREAM,7,ecru,XL,three,freetime,smooth,2,camiseta
MAINSTREAM,7,ecru,XXL,three,freetime,smooth,2,camiseta
MAINSTREAM,7,gray_light,L,two,freetime,bodoque,2,camiseta
MAINSTREAM,7,gray_light,M,two,freetime,bodoque,2,camiseta
MAINSTREAM,7,gray_light,S,two,freetime,bodoque,2,camiseta
MAINSTREAM,7,gray_light,XL,two,freetime,bodoque,2,camiseta
MAINSTREAM,7,gray_light,XS,two,freetime,bodoque,2,camiseta
MAINSTREAM,7,blue_dark,L,two,freetime,smooth,2,camiseta
MAINSTREAM,7,blue_dark,M,two,freetime,smooth,2,camiseta
MAINSTREAM,7,blue_dark,S,two,freetime,smooth,2,camiseta
MAINSTREAM,7,blue_dark,XL,two,freetime,smooth,2,camiseta
MAINSTREAM,7,blue_dark,XS,two,freetime,smooth,2,camiseta
MAINSTREAM,7,blue_dark,XXL,two,freetime,smooth,2,camiseta
MAINSTREAM,7,white,L,two,freetime,smooth,2,camiseta
MAINSTREAM,7,white,M,two,freetime,smooth,2,camiseta
MAINSTREAM,7,white,S,two,freetime,smooth,2,camiseta
MAINSTREAM,7,white,XL,two,freetime,smooth,2,camiseta
MAINSTREAM,7,white,XS,two,freetime,smooth,2,camiseta
MAINSTREAM,7,white,XXL,two,freetime,smooth,2,camiseta
MAINSTREAM,7,blue_dark,L,three,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,7,blue_dark,M,three,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,7,blue_dark,S,three,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,7,blue_dark,XL,three,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,7,blue_dark,XS,three,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,7,khaki,L,three,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,7,khaki,M,three,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,7,khaki,S,three,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,7,khaki,XL,three,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,7,khaki,XS,three,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,7,blue_dark,L,two,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,7,blue_dark,M,two,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,7,blue_dark,S,two,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,7,blue_dark,XL,two,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,7,blue_dark,XS,two,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,7,orange,L,two,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,7,orange,M,two,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,7,orange,S,two,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,7,orange,XL,two,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,7,orange,XS,two,freetime,horizontal_stripes,2,camiseta
NO_MAINSTREAM,7,grey,L,three,freetime,floral,2,camiseta
NO_MAINSTREAM,7,grey,M,three,freetime,floral,2,camiseta
NO_MAINSTREAM,7,grey,S,three,freetime,floral,2,camiseta
NO_MAINSTREAM,7,grey,XS,three,freetime,floral,2,camiseta
NO_MAINSTREAM,7,white,L,three,freetime,floral,2,camiseta
NO_MAINSTREAM,7,white,M,three,freetime,floral,2,camiseta
NO_MAINSTREAM,7,white,S,three,freetime,floral,2,camiseta
NO_MAINSTREAM,7,white,XS,three,freetime,floral,2,camiseta
MAINSTREAM,7,blue_dark,XXL,three,freetime,horizontal_stripes,2,camiseta
NO_MAINSTREAM,7,black,XL,three,freetime,horizontal_stripes,2,camiseta
NO_MAINSTREAM,7,black,XS,three,freetime,horizontal_stripes,2,camiseta
NO_MAINSTREAM,7,black,XXL,three,freetime,horizontal_stripes,2,camiseta
NO_MAINSTREAM,7,orange,XL,three,freetime,horizontal_stripes,2,camiseta
NO_MAINSTREAM,7,orange,XS,three,freetime,horizontal_stripes,2,camiseta
NO_MAINSTREAM,7,orange,XXL,three,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,7,blue_turquoise,XL,two,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,7,blue_turquoise,XXL,two,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,7,blue_turquoise,XXXL,two,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,7,pink,XL,two,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,7,pink,XXL,two,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,7,pink,XXXL,two,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,7,white,XL,two,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,7,white,XXL,two,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,7,white,XXXL,two,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,7,blue_turquoise,XL,three,freetime,smooth,2,camiseta
MAINSTREAM,7,blue_turquoise,XXL,three,freetime,smooth,2,camiseta
MAINSTREAM,7,blue_turquoise,XXXL,three,freetime,smooth,2,camiseta
MAINSTREAM,7,grey_dark,XL,three,freetime,smooth,2,camiseta
MAINSTREAM,7,grey_dark,XXL,three,freetime,smooth,2,camiseta
MAINSTREAM,7,grey_dark,XXXL,three,freetime,smooth,2,camiseta
MAINSTREAM,7,pink,XXXL,three,freetime,smooth,2,camiseta
MAINSTREAM,7,black,XL,three,freetime,bodoque,2,camiseta
MAINSTREAM,7,black,XXL,three,freetime,bodoque,2,camiseta
MAINSTREAM,7,black,XXXL,three,freetime,bodoque,2,camiseta
MAINSTREAM,7,blue_dark,XL,three,freetime,bodoque,2,camiseta
MAINSTREAM,7,blue_dark,XXL,three,freetime,bodoque,2,camiseta
MAINSTREAM,7,blue_dark,XXXL,three,freetime,bodoque,2,camiseta
MAINSTREAM,7,white,XL,three,freetime,bodoque,2,camiseta
MAINSTREAM,7,white,XXL,three,freetime,bodoque,2,camiseta
MAINSTREAM,7,white,XXXL,three,freetime,bodoque,2,camiseta
NO_MAINSTREAM,7,blue_dark,L,three,freetime,horizontal_stripes,2,camiseta
NO_MAINSTREAM,7,blue_dark,M,three,freetime,horizontal_stripes,2,camiseta
NO_MAINSTREAM,7,blue_dark,S,three,freetime,horizontal_stripes,2,camiseta
NO_MAINSTREAM,7,blue_dark,XS,three,freetime,horizontal_stripes,2,camiseta
NO_MAINSTREAM,7,ecru,L,three,freetime,horizontal_stripes,2,camiseta
NO_MAINSTREAM,7,ecru,M,three,freetime,horizontal_stripes,2,camiseta
NO_MAINSTREAM,7,ecru,S,three,freetime,horizontal_stripes,2,camiseta
NO_MAINSTREAM,7,ecru,XS,three,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,7,yellow,L,three,freetime,gradient,2,camiseta
MAINSTREAM,7,yellow,M,three,freetime,gradient,2,camiseta
MAINSTREAM,7,yellow,S,three,freetime,gradient,2,camiseta
MAINSTREAM,7,yellow,XL,three,freetime,gradient,2,camiseta
MAINSTREAM,7,yellow,XS,three,freetime,gradient,2,camiseta
MAINSTREAM,7,yellow,XXL,three,freetime,gradient,2,camiseta
NO_MAINSTREAM,7,blue_dark,L,three,freetime,smooth,2,camiseta
NO_MAINSTREAM,7,blue_dark,M,three,freetime,smooth,2,camiseta
NO_MAINSTREAM,7,blue_dark,S,three,freetime,smooth,2,camiseta
NO_MAINSTREAM,7,blue_dark,XL,three,freetime,smooth,2,camiseta
NO_MAINSTREAM,7,blue_dark,XS,three,freetime,smooth,2,camiseta
NO_MAINSTREAM,7,pink,L,three,freetime,smooth,2,camiseta
NO_MAINSTREAM,7,pink,M,three,freetime,smooth,2,camiseta
NO_MAINSTREAM,7,pink,S,three,freetime,smooth,2,camiseta
NO_MAINSTREAM,7,pink,XL,three,freetime,smooth,2,camiseta
NO_MAINSTREAM,7,pink,XS,three,freetime,smooth,2,camiseta
OWN_PRODUCTION,7,blue_dark,L,two,freetime,vertical_stripes,2,camiseta
OWN_PRODUCTION,7,blue_dark,X4XL,two,freetime,vertical_stripes,2,camiseta
OWN_PRODUCTION,7,blue_dark,XL,two,freetime,vertical_stripes,2,camiseta
OWN_PRODUCTION,7,blue_dark,XXL,two,freetime,vertical_stripes,2,camiseta
OWN_PRODUCTION,7,blue_dark,XXXL,two,freetime,vertical_stripes,2,camiseta
OWN_PRODUCTION,7,grey,L,two,freetime,vertical_stripes,2,camiseta
OWN_PRODUCTION,7,grey,X4XL,two,freetime,vertical_stripes,2,camiseta
OWN_PRODUCTION,7,grey,XL,two,freetime,vertical_stripes,2,camiseta
OWN_PRODUCTION,7,grey,XXL,two,freetime,vertical_stripes,2,camiseta
OWN_PRODUCTION,7,grey,XXXL,two,freetime,vertical_stripes,2,camiseta
MAINSTREAM,7,mustand,L,two,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,7,mustand,M,two,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,7,mustand,S,two,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,7,mustand,XL,two,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,7,mustand,XS,two,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,7,mustand,XXL,two,freetime,horizontal_stripes,2,camiseta
OWN_PRODUCTION,7,red,L,three,freetime,smooth,2,camiseta
OWN_PRODUCTION,7,red,X4XL,three,freetime,smooth,2,camiseta
OWN_PRODUCTION,7,red,XL,three,freetime,smooth,2,camiseta
OWN_PRODUCTION,7,red,XXL,three,freetime,smooth,2,camiseta
OWN_PRODUCTION,7,red,XXXL,three,freetime,smooth,2,camiseta
NO_MAINSTREAM,7,ecru,L,two,freetime,vertical_stripes,2,camiseta
NO_MAINSTREAM,7,ecru,M,two,freetime,vertical_stripes,2,camiseta
NO_MAINSTREAM,7,ecru,S,two,freetime,vertical_stripes,2,camiseta
NO_MAINSTREAM,7,ecru,XS,two,freetime,vertical_stripes,2,camiseta
MAINSTREAM,8,white,L,two,freetime,smooth,2,camiseta
MAINSTREAM,8,white,M,two,freetime,smooth,2,camiseta
MAINSTREAM,8,white,S,two,freetime,smooth,2,camiseta
MAINSTREAM,8,white,XL,two,freetime,smooth,2,camiseta
MAINSTREAM,8,white,XS,two,freetime,smooth,2,camiseta
MAINSTREAM,8,white,XXL,two,freetime,smooth,2,camiseta
MAINSTREAM,8,pink,L,three,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,8,pink,M,three,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,8,pink,S,three,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,8,pink,XL,three,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,8,pink,XS,three,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,8,purple,L,three,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,8,purple,M,three,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,8,purple,S,three,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,8,purple,XL,three,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,8,purple,XS,three,freetime,horizontal_stripes,2,camiseta
NO_MAINSTREAM,7,rust,L,three,freetime,smooth,2,camiseta
NO_MAINSTREAM,7,rust,M,three,freetime,smooth,2,camiseta
NO_MAINSTREAM,7,rust,S,three,freetime,smooth,2,camiseta
MAINSTREAM,8,black,L,two,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,8,black,M,two,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,8,black,S,two,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,8,black,XL,two,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,8,black,XS,two,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,8,black,XXL,two,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,8,ecru,L,three,freetime,smooth,2,camiseta
MAINSTREAM,8,ecru,M,three,freetime,smooth,2,camiseta
MAINSTREAM,8,ecru,S,three,freetime,smooth,2,camiseta
MAINSTREAM,8,ecru,XL,three,freetime,smooth,2,camiseta
MAINSTREAM,8,ecru,XS,three,freetime,smooth,2,camiseta
MAINSTREAM,8,ecru,XXL,three,freetime,smooth,2,camiseta
NO_MAINSTREAM,7,beige,L,three,freetime,smooth,2,camiseta
NO_MAINSTREAM,7,beige,M,three,freetime,smooth,2,camiseta
NO_MAINSTREAM,7,beige,S,three,freetime,smooth,2,camiseta
MAINSTREAM,7,black,L,two,freetime,smooth,2,camiseta
MAINSTREAM,7,black,M,two,freetime,smooth,2,camiseta
MAINSTREAM,7,black,S,two,freetime,smooth,2,camiseta
MAINSTREAM,7,black,XL,two,freetime,smooth,2,camiseta
MAINSTREAM,7,black,XS,two,freetime,smooth,2,camiseta
MAINSTREAM,7,green_dark,L,two,freetime,smooth,2,camiseta
MAINSTREAM,7,green_dark,M,two,freetime,smooth,2,camiseta
MAINSTREAM,7,green_dark,S,two,freetime,smooth,2,camiseta
MAINSTREAM,7,green_dark,XL,two,freetime,smooth,2,camiseta
MAINSTREAM,7,green_dark,XS,two,freetime,smooth,2,camiseta
MAINSTREAM,7,black,L,two,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,7,black,M,two,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,7,black,S,two,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,7,black,XL,two,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,7,black,XS,two,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,7,black,XXL,two,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,7,khaki,L,two,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,7,khaki,M,two,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,7,khaki,S,two,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,7,khaki,XL,two,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,7,khaki,XS,two,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,7,khaki,XXL,two,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,7,red,L,two,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,7,red,M,two,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,7,red,S,two,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,7,red,XL,two,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,7,red,XS,two,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,7,red,XXL,two,freetime,horizontal_stripes,2,camiseta
MAINSTREAM,7,green_dark,L,three,freetime,smooth,2,camiseta
MAINSTREAM,7,green_dark,M,three,freetime,smooth,2,camiseta
MAINSTREAM,7,green_dark,S,three,freetime,smooth,2,camiseta
MAINSTREAM,7,green_dark,XL,three,freetime,smooth,2,camiseta
MAINSTREAM,7,green_dark,XS,three,freetime,smooth,2,camiseta
MAINSTREAM,7,green_dark,XXL,three,freetime,smooth,2,camiseta
MAINSTREAM,7,green_dark,L,three,freetime,sheets,2,camiseta
MAINSTREAM,7,green_dark,M,three,freetime,sheets,2,camiseta
MAINSTREAM,7,green_dark,S,three,freetime,sheets,2,camiseta
MAINSTREAM,7,green_dark,XL,three,freetime,sheets,2,camiseta
MAINSTREAM,7,green_dark,XS,three,freetime,sheets,2,camiseta
MAINSTREAM,7,mustand,L,three,freetime,sheets,2,camiseta
MAINSTREAM,7,mustand,M,three,freetime,sheets,2,camiseta
MAINSTREAM,7,mustand,S,three,freetime,sheets,2,camiseta
MAINSTREAM,7,mustand,XL,three,freetime,sheets,2,camiseta
MAINSTREAM,7,mustand,XS,three,freetime,sheets,2,camiseta
NO_MAINSTREAM,7,aubergine,M,three,freetime,smooth,2,camiseta
NO_MAINSTREAM,7,aubergine,S,three,freetime,smooth,2,camiseta
NO_MAINSTREAM,7,aubergine,XS,three,freetime,smooth,2,camiseta
NO_MAINSTREAM,7,blue_klein,M,three,freetime,smooth,2,camiseta
NO_MAINSTREAM,7,blue_klein,S,three,freetime,smooth,2,camiseta
NO_MAINSTREAM,7,blue_klein,XS,three,freetime,smooth,2,camiseta
NO_MAINSTREAM,7,green_dark,M,three,freetime,smooth,2,camiseta
NO_MAINSTREAM,7,green_dark,S,three,freetime,smooth,2,camiseta
NO_MAINSTREAM,7,green_dark,XS,three,freetime,smooth,2,camiseta
NO_MAINSTREAM,7,white,M,three,freetime,smooth,2,camiseta
NO_MAINSTREAM,7,white,S,three,freetime,smooth,2,camiseta
NO_MAINSTREAM,7,white,XS,three,freetime,smooth,2,camiseta
MAINSTREAM,7,beige,L,three,freetime,smooth,2,camiseta
MAINSTREAM,7,beige,M,three,freetime,smooth,2,camiseta
MAINSTREAM,7,beige,S,three,freetime,smooth,2,camiseta
MAINSTREAM,7,beige,XS,three,freetime,smooth,2,camiseta
MAINSTREAM,7,brown,L,three,freetime,smooth,2,camiseta
MAINSTREAM,7,brown,M,three,freetime,smooth,2,camiseta
MAINSTREAM,7,brown,S,three,freetime,smooth,2,camiseta
MAINSTREAM,7,brown,XS,three,freetime,smooth,2,camiseta
NO_MAINSTREAM,8,white,L,three,freetime,smooth,2,camiseta
NO_MAINSTREAM,8,white,M,three,freetime,smooth,2,camiseta
NO_MAINSTREAM,8,white,S,three,freetime,smooth,2,camiseta
NO_MAINSTREAM,8,white,XL,three,freetime,smooth,2,camiseta
NO_MAINSTREAM,8,white,XS,three,freetime,smooth,2,camiseta
NO_MAINSTREAM,8,white,XXL,three,freetime,smooth,2,camiseta
NO_MAINSTREAM,8,blue_dark,L,two,freetime,smooth,2,camiseta
NO_MAINSTREAM,8,blue_dark,M,two,freetime,smooth,2,camiseta
NO_MAINSTREAM,8,blue_dark,S,two,freetime,smooth,2,camiseta
NO_MAINSTREAM,8,blue_dark,XL,two,freetime,smooth,2,camiseta
NO_MAINSTREAM,8,blue_dark,XS,two,freetime,smooth,2,camiseta
NO_MAINSTREAM,8,blue_dark,XXL,two,freetime,smooth,2,camiseta
NO_MAINSTREAM,8,gray_light,L,two,freetime,smooth,2,camiseta
NO_MAINSTREAM,8,gray_light,M,two,freetime,smooth,2,camiseta
NO_MAINSTREAM,8,gray_light,S,two,freetime,smooth,2,camiseta
NO_MAINSTREAM,8,gray_light,XL,two,freetime,smooth,2,camiseta
NO_MAINSTREAM,8,gray_light,XS,two,freetime,smooth,2,camiseta
NO_MAINSTREAM,8,gray_light,XXL,two,freetime,smooth,2,camiseta
NO_MAINSTREAM,8,white,L,three,freetime,horizontal_stripes,2,camiseta
NO_MAINSTREAM,8,white,M,three,freetime,horizontal_stripes,2,camiseta
NO_MAINSTREAM,8,white,S,three,freetime,horizontal_stripes,2,camiseta
NO_MAINSTREAM,8,white,XL,three,freetime,horizontal_stripes,2,camiseta
NO_MAINSTREAM,8,white,XXL,three,freetime,horizontal_stripes,2,camiseta
NO_MAINSTREAM,8,white,L,two,freetime,horizontal_stripes,2,camiseta
